participant_id,ROI_01,ROI_02,ROI_03,ROI_04,ROI_05,ROI_06,ROI_07,ROI_08,ROI_09,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20
S0750,5858.156302163309,6321.522922422359,5824.123289686639,6791.590633509806,5032.2831494823085,6243.738359107946,6430.846853247448,6228.261772486407,6113.62188927325,5566.641612683674,4232.657898296181,5485.761774248135,5213.654337552383,4030.513023526752,7050.00316542522,3817.233774404481,7131.282831573511,6342.961549428869,5150.363757816973,6003.597746005556
S0567,5968.613434522859,6372.415305054687,6765.447556826953,5407.058891496166,5213.163669279688,6744.050022568314,6319.337572502978,6781.905574853916,6902.419559577489,5585.235205835113,4783.743705627104,5259.17382373155,5159.80518036187,4462.895852699013,6982.835034757401,4835.601584343137,6965.106761746469,6441.571448636419,5147.908009887031,6245.197636710517
S0015,6397.299256623594,6915.047598952874,6228.930036010203,6567.4705310683285,4730.868975218753,6426.173312394655,6848.895259862309,6405.454335098015,7327.720152131857,5407.200394750538,4349.328140366013,4720.323006814665,5788.9323806017865,5336.345096376014,6703.551393166456,3169.6678943491106,6343.435604769949,6146.746024787491,4736.3909514770085,6305.153805330635
S0666,6925.3705790047325,6648.339054297264,6877.426360622678,6182.513159723803,4577.051500423706,6429.819356400657,7159.215289046042,6355.52943102094,6588.770887410325,5937.620053641152,4015.915887888,4761.685919179567,5736.309381469798,5246.403524233569,7130.198876761512,4388.622905037769,6938.431417720542,6301.553021173059,5524.546022796903,5326.2992717834295
S0271,5983.333219302979,6640.743966975876,6486.70552235784,5615.399311672733,4005.035386831725,6551.797817744981,6413.965424568537,6832.920594099166,6350.933983349123,5976.365740797935,5018.587847394617,4677.967092017969,4821.894762872142,5555.366754866996,6956.487025203717,4233.1388823376055,7720.48129481066,6221.165154988984,5340.272826281496,5899.188302342292
S0604,5710.225888934867,6036.140777267759,6323.485525397675,6256.241300234389,6248.10302928046,6764.519985274267,7435.652878670394,5757.650377641866,7185.44709640765,5864.761080328138,4605.449818031563,4363.324762104912,5299.431468730011,5422.350367940285,6756.58512323166,3817.475181999013,6674.835729532903,6771.113126852796,5356.0047570203615,5791.849265540794
S0871,6742.683159851368,6449.589229893072,6858.703865081705,5696.854113430537,5683.662464342261,6821.835028868597,6802.521276039506,6351.69283003854,6000.496045630816,5500.757872749912,4378.68673382298,4964.818858427424,4857.677404052796,4145.161103546947,6763.527415642902,3886.875585355155,6050.874336497721,6171.560095823224,3998.126936065031,5665.359510864352
S0182,5568.036153659249,6723.666541734719,6153.467002396572,5875.128613617903,4984.135506621745,6282.568039397728,6620.932071517341,6572.2606427779065,6810.932237565119,6235.814329787688,4415.298007335273,5348.7476985885005,5247.6046544431365,4201.783526792616,8201.689204480694,3607.2466256230073,6506.62132655651,6279.328731606282,5539.87812388624,5472.629103128573
S0337,6672.26152617172,6341.935335923538,6284.330497551277,5589.2172074712125,5849.984755948904,6464.266471190473,6462.004525197666,6112.600826386923,6219.284577685074,5181.210217719069,4313.086295845803,5930.71932126114,4993.588071336499,4424.491287196068,7427.780876704717,3958.063841870448,7984.280494343076,6621.908679086958,4398.269792073441,6411.467907218566
S0675,6128.860299696345,6235.24599748598,5517.362058939844,5581.924901859666,5223.583300038792,6782.066768615498,6739.369611964471,5938.609570095791,6009.624042586938,5856.0553822290685,4485.394492781458,5668.7310725261095,4605.369199629675,4556.506521615855,7220.096370550152,4065.571369030884,6781.658557312491,6269.629071551843,5147.306554530235,6451.933940945181
S0113,5463.23203126849,6565.0083634308,6377.323877544763,6125.771848729026,5874.637117204112,6504.877316488563,7222.606559834612,6994.968130944936,7071.164636633612,5485.552929135041,4400.51986907567,5317.870455825286,5015.188683072355,4240.169896989031,7510.943160977371,4262.128187708567,6834.967149388584,6406.541504459865,4122.968526241391,6142.871067798898
S0913,6595.304178115095,6741.749285757374,5957.963692995052,4913.096438327082,5407.24851112452,6569.716415238684,6413.070829170266,6325.583610996889,6628.289391004646,5851.921229086845,4762.644887810492,5928.141341992848,5198.224219794725,4208.774016816009,7062.916170801629,4357.183966671571,6916.505607231316,6585.021326611209,4122.875042266324,5037.490761419807
S0352,5555.141634564521,5930.303477485735,6378.487751511614,5801.98550532617,5370.94089266242,7135.792989220493,6684.555953393933,6358.833733027147,6494.338859149318,5516.16572186327,4159.800022310808,5128.925741601209,5075.782081347814,4486.700245969431,6654.189941360783,4559.473211553875,7093.937097819327,5851.122661496551,4517.928309338639,5965.297906120495
S0357,5837.733522420122,6527.675165431087,6052.72615192071,6187.17692938568,5811.295177914637,6879.337504080846,7088.753230498162,7001.911754863447,6827.683802225925,5929.645962312351,3930.001067264676,5457.7177943620445,5430.070047980282,3519.8874329406185,7138.920608612274,4149.66048758828,7401.57995688835,6336.743701926685,5298.659600437439,5858.2094777936345
S0735,5670.101350177823,6444.684661005287,5794.96729027335,6413.404447470747,5985.411206303848,6848.134809789964,6796.047543738685,6674.07984012918,6758.159709945736,5569.011814968341,4377.409627517268,5996.381877869283,5082.371239492593,5734.675492572506,6276.201006900349,4759.397134498744,6817.339051852677,6204.75070051138,4238.698602859361,5848.717486822538
S0612,6271.747907069419,6310.1160809208,6187.63806702465,6829.964715081978,5724.616401720715,6555.0412233266825,6601.021109272193,6324.636848466091,6488.048481784104,5407.792999830132,4463.298117033943,4745.733291453217,5496.696195624441,5444.239537464252,6844.053093787269,3097.7926363026727,6244.506488724554,6438.004268313596,5702.594496404549,6392.476912202939
S0227,5945.089068459848,7084.881209167259,6283.737832767812,6584.019265509601,5539.853053805826,6503.339102334465,7091.872614238817,6572.253071967483,7365.400743443292,5760.678043594198,4368.191508084459,6076.165911261356,4635.338093794289,4093.129168590056,7361.356544526403,4217.838837388636,6741.838914384434,6433.741564797695,4913.987079878125,6238.429585818978
S0692,6513.908179321759,6753.411688855651,6680.701048108436,6093.335815848444,5392.975340639741,6067.202410287843,7261.336498296024,6237.185541383762,6503.978891515185,5152.835602762847,4394.4326936287525,6847.886214067818,4553.65804356145,4792.4134016886055,6660.842951187959,4131.855723636415,7096.004043955947,6230.856377233361,4143.8819937596745,6431.204721331286
S0273,6271.157801524017,6976.842550966975,6744.91306613818,6050.433390014101,5512.2888479304165,6609.007896196598,6251.481171650301,6432.1999771409855,6668.471065377873,5631.979126768136,4264.124086775,5499.938839982971,4718.417783217499,4286.675833517104,7037.8305686794,5121.856633456253,8230.977063940996,6637.941959656781,4182.424801888389,5676.579042164826
S0850,6282.861676109324,6436.314362910692,6334.34205265208,6218.358008326736,3895.3445593749047,6053.489284255394,6624.77343876104,6111.207498462068,7077.09013001928,5558.589658589968,4490.512951926412,5092.26182996314,6323.863783326939,4517.865085362647,6970.66270986742,4181.253364344794,6565.4141201880575,6586.668633144892,4590.044370001985,6047.482415527918
S0370,5434.030069205092,7016.650470683524,6943.641700078134,6265.0036224843625,5224.035993928691,6525.833225494871,6176.703932665734,6495.814484013168,6737.973067652114,5595.458104637174,4342.2753982749855,5264.415426657558,5397.637073450496,4497.395336286315,6604.099070421029,4591.159328472857,7337.76483067959,6232.4603753602805,4150.929554732765,6336.494978469758
S0632,6750.683339884372,6691.135336141682,6308.271593742117,5844.7373399157,5761.43289981637,6799.9031580880655,6881.913827037468,6576.322315520203,7077.827965451504,5808.602178633603,4563.063479981501,4903.818394237392,4923.925099151691,4214.375965261408,6547.1412177271895,5217.854113166858,6683.861034757604,6102.195733434801,4555.88493896402,6128.439922432916
S0899,5845.270195873585,6802.2497387586745,6481.883982695855,5164.409641959936,5497.614132058459,6594.197639042071,6730.866686841997,6921.752112092903,6436.914329711897,5415.587613229289,4826.769002451992,4853.886684475571,4582.34528525695,4853.07852614867,6809.515141968122,3903.291050532547,7427.377959972525,6352.053664372216,5347.991667987618,6362.72687200435
S0405,6882.431383558085,6661.33175564458,6398.261378403825,6098.07890735636,5344.3863986175165,5980.987922383826,6895.835186827292,7006.142775305125,6288.721792347854,5957.569913192859,4679.506657751735,5715.270461740974,4831.336929677872,3712.709552198445,6191.1937712707295,4165.627432396136,6806.792629284973,6476.340709271927,5210.173174608337,5550.039788525576
S0571,6321.071978264286,6424.303564924025,6457.295853610981,6325.923119579893,5824.856867047582,6512.211672378625,6873.833215493884,6098.538060071868,6238.178222605932,5741.086535206606,4674.046114847438,5481.839281937376,4891.54362433454,5163.202092031282,6662.065503189947,3745.1138016952254,6963.7335769241445,6508.253436690584,4695.644154370962,6152.750120395185
S0923,5129.929149783052,6604.566489822364,5977.739489419502,5628.62494502735,5284.303627340469,6238.405883332134,7242.599492647363,6956.253761932882,7014.207224412809,5800.239168158525,4448.524519654732,6741.659368568876,4517.419941653215,5358.707612879163,6950.854157089072,3163.564414998236,6579.237041838375,5995.383472864174,5151.284458014732,5989.179569610665
S0216,6422.399441670043,6556.085531342241,6415.227406213501,5989.590101010753,4811.176077282216,6157.72044681721,6689.400335733784,6728.95586437242,6191.445704252591,6112.330862950983,4079.168364154204,5583.267393806236,5180.682249301831,4838.274535827266,6078.790748390656,4050.0484987606073,6804.1635367008,6265.558914720509,4974.031257664798,6115.259634854249
S0226,5764.656943506154,6138.261710694789,5961.067622902408,5848.231477189037,4532.84274901535,6152.441872128159,6757.887580267838,6036.942804950674,6318.547201203355,5353.582887574647,3943.470111202468,5693.654948940295,5870.101818172183,4714.388526538988,6591.890877779646,4871.455964356993,6793.903030422746,6639.753337464679,3973.102368850755,5330.261375477004
S0429,5996.533933939286,6586.099623438346,6546.640499049568,6094.620931853404,5419.8421266628175,6881.4714671168185,6733.870512501089,6812.321701893791,6567.2081215272365,5395.433979125725,4275.842128097894,3939.516813615345,5746.898848914944,4385.524695302146,6773.96405582577,3701.128403632603,7106.378129190965,6307.943623379623,4170.323205214676,6152.26236088471
S0093,4856.654852897137,5732.282639820013,6248.38015826376,5833.072478390132,4481.910625750616,5932.477679008771,6437.126668802832,6469.7343352502285,7084.78937046741,5665.19694030391,4458.868369759121,5240.178392534996,5613.321886127805,4711.773662359383,6848.280490022733,4325.247048575049,6768.971623232735,6108.9306514378095,5618.826754591332,5923.267669894743
S0373,5487.42367542618,6166.8731290584,6171.366240107996,5249.848466431122,5357.555063472752,6229.242529005594,7039.754674048085,6597.290158222034,7123.782048150258,5961.206755902715,3840.44643907438,5087.506876763143,4552.145429454037,4388.974870662391,7163.565838844816,3785.589431010313,6698.580255007129,6257.425031433825,3731.668915317944,5677.192890663338
S0074,5661.333375376617,6445.642460764939,6513.99148662366,5202.083571296489,4886.039626585665,6690.964556986378,7424.255324722572,6291.771603870932,6112.131543598322,5864.555454693907,3967.8080151781433,5633.25909418397,3852.399579130453,3342.586754795875,6907.102469781606,4474.927035370285,7730.95809216192,6717.4498523451775,5526.963815040858,5679.35546747234
S0764,6236.711781510336,7189.95645328166,6091.342013180825,6201.198752170819,5173.526369063277,7033.50033288943,6662.898393869873,5974.527600873442,6916.053104786804,5705.800396847882,4423.826085381797,4881.529768860639,5348.362487106689,3665.0561456221344,6805.480708885539,3817.4617849534766,6692.162869178185,6722.098491538925,4159.5930767564105,5943.279003384272
S0549,5957.495282292289,6325.963269399684,6273.865677488561,5946.701972077422,5585.106650702364,7438.234946260959,6935.682523063513,6529.880560325959,7093.734729163298,5436.596628399433,4864.653846630017,5547.114674441858,4642.363288048108,4665.730857953823,7625.589640248409,4111.185323194054,6657.81694901605,6304.690954395505,5244.372060189799,5764.261479373063
S0892,6472.036947757405,6401.064577599337,5795.503819339984,5035.478743699195,5689.300542304476,6402.872896604092,6954.497750110674,5784.962621822762,5963.271661524866,5527.516975054292,5025.168193501994,6097.81190397335,4443.483947849197,5177.086736527977,6012.05516637601,4162.403908421961,6708.421270872355,6288.912225686346,5055.907336612284,5272.239560559049
S0581,5964.985899282589,7262.210983299662,6154.64790542609,5775.132165138944,4518.42837149366,6797.734430925645,6708.159493687713,6402.991620103133,6545.691350436318,5702.171403975442,4362.126259408063,5858.244608563784,4937.278788409231,5249.770076448714,6840.590455880936,4998.0514891607145,6374.49150470884,5478.163914023052,4262.671199752237,5927.139143442121
S0295,6321.551359249595,6459.360528000707,6184.616973513802,6264.94446447276,4964.544800326329,6811.5088953546265,7069.607934332315,6687.177805403777,6374.904281029571,6335.7116960613885,4610.18081123067,5165.375008159122,4658.308278723465,3884.9049001262224,5892.676913082119,4320.265912804432,7172.846547674108,5930.03958843943,4107.298469552956,5176.100784033256
S0789,5604.536533761791,6878.299019465932,6243.361335163862,5402.361074484064,5014.613163473924,7028.547533026115,7058.05372811916,6486.358045065503,7017.967499013608,5391.413620806711,4674.568695156985,5674.393943466897,4413.670889348947,4061.173271244186,6261.680589298625,4760.745581948862,7590.552961866162,6338.725477866088,5379.674991003497,6044.6178733427405
S0080,5407.043830761316,6775.107923644262,6069.340483691766,5667.286554517596,5182.513873546724,6170.799733762343,6935.15872183507,6227.897441728115,6104.540571228963,5460.381921564085,3941.746012172448,4766.841653252276,5806.011802763531,4879.240371362162,6348.7970668214775,4215.736372414401,7289.258948929259,6775.311441254337,5815.001363627899,5695.698694240942
S0824,6531.331913855228,7008.230637586309,6143.656270251824,7000.705485245736,5153.314509019412,7307.085895647448,6046.027368212812,6756.988427771438,6438.323315877064,5457.094853506251,4027.255795197133,5306.733112685136,5503.406711163822,3859.0604090425495,7370.890403622006,4281.487067032257,6726.448514854037,6377.69706483346,4790.368765491485,6049.071273573214
S0982,6467.91129084026,6618.126580585829,5754.910930032765,6173.6467590702205,4879.8071341404,5853.555562127735,5976.672840347771,6121.312365225484,6144.088509939221,6164.294289149036,5241.399903760851,6067.541854719136,5681.401825364039,5494.023624855379,7074.991966510483,3464.0712708294027,6691.1011484261135,6511.596381909334,5339.023101353156,5608.756662032382
S0048,5389.52911400911,6519.902646424843,6046.663798581343,6446.825420778075,4917.03911135773,6382.580519111144,7199.191191133941,6566.681591008799,7289.316545293296,5510.401103237525,4315.450204165643,5903.570933571481,5286.666745533845,4138.533124015287,6923.391952337226,3798.709522632432,7161.361159843451,6895.6076731759495,4763.671328694019,5689.28651798647
S0784,6460.253651294844,6447.177177849673,5958.231283424314,5544.830225283629,5775.8228288988,6945.98034423072,6884.855648576693,5967.631185724662,5963.620916511503,5397.0732561091545,4302.293079166382,5789.541992285926,5596.92811117921,4833.6754544395535,6720.344932485553,3709.29908080752,6733.268556763736,6781.043173354634,5526.55430936733,5690.286967663906
S0980,5565.92077900989,6254.037458618473,6584.429620981759,5520.964831347387,5927.638877796636,6512.606183280436,6784.561426176582,6098.481102583119,7045.67115263569,5070.5331971429805,4214.10845369395,6009.948661216625,5575.942032613322,4554.172151303359,6603.289751611257,3320.9115649498017,6380.965961001624,6647.153377679976,4665.926811542331,5845.177065593226
S0642,6042.126779063591,6226.803680081576,6324.666972811516,5553.994895396167,4949.819445195582,6300.456630248868,6761.320416289676,5878.148412119811,6596.338672557757,6455.903829897975,4092.336667795477,3553.7084819174247,5479.223820603296,4943.542226031462,5888.270427005758,3594.209845466896,6190.970236758225,6406.329412709652,4167.775654985692,5832.879275077165
S0868,6381.208455460328,7044.610881372167,6508.33135665296,6799.182477507771,6511.631494345157,7058.54739273114,7300.786383953269,7074.969828664892,7068.678267580267,5594.210233167894,4852.628102551987,6755.094889443332,5417.859242020184,4908.404911184007,7071.195830085325,4371.814773521497,6199.292873766338,6253.013484251215,5070.505287841422,6073.838210777561
S0244,6828.988810844419,6433.56523756453,6526.647111272139,6170.613750969876,5580.944339625568,6515.474062849188,6713.38845141042,6051.677587691007,7134.965593174751,5677.330920031137,4456.41360393956,5125.96544926392,4472.498257762299,4924.026268989242,6937.870500288308,3656.089552474789,6704.938605805372,6404.674539180057,5777.504898111401,6308.285253803901
S0679,6415.599864397921,6419.945433217182,6085.628840661635,6232.66409851337,5105.350815019259,7060.645768766741,6813.210654326368,6255.852905720056,6493.781847066431,5998.532211343599,4189.806684291022,6339.735401596523,4717.957582906503,4912.029468534779,6591.859029219464,5113.537712904073,7209.314787914232,6647.278376601731,4604.449155063065,6282.332489879454
S0870,6635.189237782065,6206.591929167675,6914.425920735084,6271.773209853521,5154.65725015823,6734.797962855758,6654.191834543393,7665.444534925949,7127.407662478659,5222.620675922709,4676.485327393744,6349.973343010839,5174.871148457571,5075.930867672666,6870.497427405326,4541.4475135342045,6914.719870185949,6131.785712797222,3913.060233899818,6044.034071567784
S0689,6371.037888272181,6334.513710276051,5812.558613698722,5541.766943266515,6179.491130302747,6524.760700832575,6598.900744442927,6024.889639276638,6674.514794127723,5968.354300201046,4393.547213220382,5830.36213742188,5302.066604064544,4995.134743621788,6466.18517229051,5291.288531025851,7273.685820872731,6626.509541118605,4577.503274585061,6212.14083698341
S0241,6182.857696811978,6148.677998694947,6384.804696360134,6569.593734226204,4931.8422665847465,6972.655825848864,6605.7197711550125,6551.554068407929,6140.892516112987,5792.161308660678,5158.634290937766,5366.112061739454,4827.487739495284,4055.661982067871,6582.466939357461,4447.213504735731,6838.603434563391,6566.24896061552,5529.330611958338,6068.601514241267
S0778,5626.397510201958,6506.388107516291,6266.147877530118,4920.563736490432,4992.717592490679,6470.5250104689485,7040.352221788414,6293.871787919329,6714.797855991195,5273.6795320541305,4731.08509911651,5089.133087307039,5192.767064102511,3755.0563415269608,6946.925117304389,4714.123440770731,6204.854838664074,6504.612950267365,4364.783807871434,5802.881744031306
S0011,5241.027773316257,6482.359480335553,5874.910237872015,5889.106354950936,4966.645685783419,5636.671223727786,6917.195918267767,6481.289566972949,6605.7497508507695,5676.461213862687,4316.127018056855,5621.128546684259,5072.180052375576,4505.433780929234,7397.822775831202,4193.267770798859,6182.659673616391,7007.316369999555,4630.844958623301,5886.671489883662
S0100,6311.359714766386,6623.90065314672,6542.338734175409,5312.113878438822,4965.803810632699,6295.924277454035,6866.275859811536,6446.413331172088,6411.852608276981,5701.038601458256,4187.893762703625,6115.57174410588,5418.42586069219,3695.057003966961,6608.713323269276,4466.572013327196,6004.961138471987,6266.584799322188,4785.698960210486,5941.481382070735
S0617,6275.927858036223,6523.7600530384125,5861.281654167296,6178.916678660815,4216.984666006217,5928.850005667602,7075.272952337704,7279.562345775366,6361.701852817568,5879.34467667516,4123.654294714901,6900.920575058461,5642.613670198192,4437.923431262682,6459.663866538122,4321.905430443924,7616.345454943776,6440.811024613668,5172.494632696069,6024.412018295263
S0235,5387.590180463932,6367.200122601099,6409.546283958827,6378.762774167047,4898.145859459649,6786.876058821404,6831.09319916254,6142.641592827475,7384.644391896644,5342.469012714224,3462.865526498156,5984.879198502355,4776.715026575535,5089.115777585085,7075.892429915368,3751.7559115132817,6631.682319776507,6802.705938725217,4503.006022539325,5845.86605784473
S0118,6880.2548996148735,6685.386482918439,6526.969133855006,6558.181322814997,5200.627301813162,6383.789434332509,7290.53847675989,6746.719876109007,6266.141514174691,5699.268568729609,4513.814525681019,5647.182462941678,4786.04359342838,3912.221964381324,7175.088727415706,4261.924988300107,7706.063312897111,6354.487649207168,4261.765028961742,4795.257637674869
S0880,5875.888954410285,6650.161845078312,6393.678702183778,6378.822489304807,5259.286110306252,6373.126321992151,6764.608238684025,5898.465875127062,6688.199907713301,5802.933449498584,4065.675626540646,4559.482701878378,5591.727370353632,4207.447613993908,6740.014590641357,4386.073649416961,6283.694927479841,6243.444168837902,5191.168791147262,5923.230955069223
S0120,5711.598886670578,6453.387746270822,5970.265537691593,6261.286470165593,5397.789280260799,6369.009297641057,7211.173746783494,7213.965051455215,6422.480469817507,5057.784018843518,4276.271529602645,5737.079325412936,5167.31342871668,4665.895497139687,6858.300023235819,4430.390930486766,6902.019086109553,6642.840589701184,3931.550243142184,5918.093432162618
S0840,6307.257185281338,6501.050824490077,6253.888028189985,5981.615042335139,6056.466286315561,6327.883274653022,6359.585983463677,6256.716404804656,7056.765949497792,5886.338699134516,4141.753804637108,6367.2195244144,5430.482546210163,4701.646490450048,7052.7319906557605,3732.151822977293,6620.73170877369,6730.7474632380845,5302.397405186114,6221.484014988777
S0135,5479.050888911508,6641.802390994883,6576.944245421632,5744.215966029603,5608.76976221729,6661.281420482102,6874.49961099705,5994.0577296855,6393.075390725806,5167.35238713617,3800.8184080846336,5666.354909179434,4594.864325937397,5560.066176455648,6462.155792827551,4114.360747128832,7138.721179706003,6963.240676895218,4461.751328454943,6227.23895756998
S0053,5463.984147460675,6080.841580186015,6442.5528488720165,6012.531690764188,5443.123737242748,6771.268960973761,6529.131449256689,6191.500401214272,6564.083307398914,5758.455293074145,4555.510265882126,4506.25239018186,4379.595731491888,4546.593612125911,6212.10808176369,3282.556118090749,6907.689043920259,6349.463743946319,4888.938677239649,5432.934200103039
S0415,5771.775204709258,5986.52835874548,6753.122734326862,6734.331393168869,4374.8013866459305,5838.909865938982,6719.727060580706,6626.104545313465,6504.168425193629,5228.54185474853,4165.30485825652,5269.99350065333,5295.254570397618,5311.058937984011,7028.938923761772,4211.007290987581,7006.790769434472,6256.61173363722,4780.068743808827,5730.105237477401
S0921,5916.776129384634,6565.409465903988,5924.942796032293,5646.301916443211,5563.121258229328,6108.930135471002,5913.715494340649,6261.72347184761,6802.856276692255,5399.963682574986,4314.692621143483,4804.155648264161,5209.5074148946815,4622.308029008994,6732.203657316034,3813.879817075087,7215.406447479871,6853.510493198227,4322.425781534017,5976.213911882863
S0149,5571.920991458496,6958.351837035093,5851.026232251028,6795.256469417285,4780.724483749801,6850.133458809242,6592.476993908847,5818.399892010258,6405.296589640694,5150.517250873481,4209.832735504549,5852.555273208895,4884.192992678608,4453.20784173791,7693.794096960313,4140.982226048401,6703.229995581005,5861.624270187386,4596.085837862982,5712.743731788684
S0402,4386.552168385689,7178.800893212148,6312.487984036445,5341.749140869235,4566.671480890527,6349.450774218286,7623.858533335998,6692.7833178684405,6199.368103689502,5369.878289104464,4854.735969762393,5987.313569567563,5724.128762472555,5034.353593260959,6455.257631366665,4044.944062070705,6404.443423024493,6508.540296389616,5257.852975692788,6180.99422787703
S0898,5619.789974872638,6274.425365661281,6250.059747030824,5032.996765629887,5634.063685774713,6595.118337097961,6578.423552426963,6807.860153136443,6904.395362480297,5689.965286578035,4514.769146751839,5860.361097909934,5375.221263026647,5422.682561536065,6923.808562861367,4681.864185394827,7262.439781768669,6580.480286923366,4971.196667300122,5169.989123965469
S0545,6396.415858209991,6320.007847064484,6151.167018279982,6306.267084362635,5702.045418143146,6532.891259587046,7132.238846090197,7042.039171103796,6611.216048666975,5790.442646493323,4061.114994705537,6360.805912753018,5428.876440376892,4369.02557209543,6592.741105397009,4343.7567919092135,6555.422164460424,6681.6222977001335,5069.324858570824,6693.485750387244
S0909,6113.382044109024,7095.530950760106,6387.185615160619,5276.761510182927,5059.228879284575,6657.108762086483,7297.472971540491,5031.7858628927215,5867.427409173273,5715.362156056042,4191.477982714404,4802.02896465537,5384.680225257172,3906.115955178105,6992.326713892299,3788.027528615795,6010.565144080615,6797.9332691685495,4398.827704260416,6148.960336945169
S0673,6345.581817545185,6581.27815046374,6652.874297879713,5837.63347277491,4532.662220914295,6230.776536849215,6624.873333819825,6060.896726884966,6362.207781869376,5460.089602695191,4575.058235891385,4754.004024670239,5451.258667125499,5241.400857414052,7079.5040315153,4291.612199743793,6229.59880838413,6709.320048867498,4535.854821755151,6097.624863579093
S0185,5812.978174522209,6423.939096296035,6276.061760856898,6718.14673026101,5303.494893966287,6454.10839157872,7030.278281379123,5602.53912458614,6515.2275788200905,5101.178331269033,3865.8726229640192,4631.497396408181,5090.821651819956,4090.510645396074,6343.356351541045,4207.082038591158,7243.112579715547,6741.64070133026,5036.7249878641815,5208.653769773908
S0768,5595.88249469315,5975.093586682209,6261.063575258738,5985.48806797642,5753.686057649055,6773.588285050257,6852.356714911034,6696.482731019348,6660.545058858231,5652.835888278099,4890.94341426069,5925.4908349513225,5739.734672150038,3331.856609438554,6764.103767021572,3658.1477892713688,6706.818571024278,6148.380322330756,4536.571053138838,6061.577590347493
S0752,5653.47463349932,6565.641113237714,5883.618405980596,5269.842518280453,5383.182161718542,6802.560848394954,7382.156627315925,6016.625743406412,7049.187251316776,5950.9404502593525,4790.716075856318,5576.419081668332,5383.821387964446,4060.3741459551024,6494.024407427606,4359.933678532223,7197.0337784695885,6953.5042348800325,4931.71313130534,5938.502323821844
S0745,6028.182749556596,6785.338210777351,6802.223972304236,5913.5976961123615,5676.818129977174,6362.864034396013,6904.025340646021,6487.630010111076,7014.277634607705,5729.976201743972,4542.344179672063,6553.305445083665,5043.243155558092,4070.278180395973,8142.668069098611,4473.344519664338,7451.541109647246,6386.775164501152,4849.806236880911,5372.197600814416
S0893,7015.126429256144,6374.090523793533,5875.019839374007,6428.564340550075,4840.407982388219,6542.843281955992,7204.535068945876,6615.11054230667,7309.332799221864,5679.153449561597,4018.860533198673,4712.4222874602665,5387.259251494761,4297.206677273282,6653.423105043933,2974.8637288286136,6509.477959291761,6725.259649179126,4060.95473190592,5897.9102830751
S0690,5916.069229435903,6454.303320212884,6659.550926753854,5376.995043665798,5042.34875651411,6746.08946206157,6016.149330976106,6060.7465829539,6926.220399741522,5739.825752007392,4405.098064293192,5241.326217797631,5607.080572186876,3856.415162326479,6536.712471388995,4192.273272890871,6593.047985300403,7088.884312400329,4834.839940988027,6418.30578288367
S0292,5890.032756949054,6300.079551820615,6489.892415528326,6188.61946340933,4990.193468139022,6268.154429120271,6372.775942972215,6181.219472264042,6733.795201660187,5941.039013675185,4574.0616939617685,6363.719808437428,4871.79919431792,4623.287691877475,6781.32805740181,4098.8987357406,6356.437055774861,6550.399500862808,5497.3547471712845,5692.314969579848
S0862,5563.0232394108725,6383.495995598378,6128.587206560052,6211.117511999667,5425.109420208172,5774.022276628415,6819.861288121301,6489.09260291976,6450.125816309024,5968.019029177371,4472.087113733773,6438.193602366935,4146.797427733064,5160.09187582488,6093.0270304507385,4949.106631150635,6623.424666248825,6358.946472350903,3633.285163404196,6454.862009771213
S0078,5857.564867534684,6770.24476622938,6770.094445411779,6187.861713142152,5058.215419623323,6639.908081398697,6863.611636790483,6538.627908344955,6676.89378457536,5710.887254368979,4347.065755803587,5757.374219822572,5235.199302078431,4369.671657637421,6111.319953422689,3382.106954209476,6766.786916448701,6568.621778603986,4676.281227814816,6507.064665668986
S0636,6285.155068410097,6521.008535429331,6692.426062243383,5962.407752613206,4314.238374863161,5879.847457738072,7072.689334063836,5841.419675322164,7587.460383066402,5553.463064366718,4179.734939394831,5978.863623896584,4980.824408950862,4392.8749066708815,7356.461828849774,4299.470121294625,6494.184639225729,6139.731963930262,4764.95912861642,5713.722030892842
S0418,6717.707735407194,6395.825320678898,6533.404399069659,5667.062399695961,5225.423373669382,6907.167867997485,7257.2052873694975,6948.062630831606,6473.605037726983,5744.679135293887,4983.337761631377,4869.417885944851,4600.9616013387895,3399.640454578673,7331.426540237533,4510.2099730306045,7465.701698966558,6286.954598907916,5073.013067085828,6024.614989020274
S0566,5756.729728984792,6714.751745654413,6355.251782578422,5544.879159708882,4428.565879940123,6752.896772635444,6428.968336864748,6317.96093518098,6360.366846218514,5339.981111003151,4859.73846310327,4998.660350581368,4133.237904358066,4473.090475454713,6493.529518099781,4624.892873869015,6923.075497802136,6287.957726220576,5636.39933493112,5362.106747518166
S0313,6357.297001735159,6182.003249170133,6056.285758702763,5804.741171898966,4356.650312921098,6435.909616481768,6813.869596619567,6546.736252053797,7257.647665698866,5934.282138755348,4430.876179435075,5473.815669731229,5482.671401137537,4592.416654545168,7187.531255806807,5143.967823430457,6762.817173590902,6550.792593907305,4470.460766202938,5304.109302283329
