participant_id,ROI_01,ROI_02,ROI_03,ROI_04,ROI_05,ROI_06,ROI_07,ROI_08,ROI_09,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20
S00369,4812.144495596215,4497.626746497298,4867.9489915717,4693.164794278408,3799.0284155048453,6189.34367065814,3877.921492117781,4247.95267651803,2174.276261516849,3933.678023542154,2441.3329824864086,4637.342504673703,3050.731910670579,4082.7122976152673,4574.31557749898,1558.373741734964,4813.380586013171,3507.07864488984,3928.119456287332,4869.8239248887885
S00370,5261.224765237049,3495.4515908470185,3073.9988764341715,5947.766818974373,4517.577936346515,5855.616227920918,6160.512783405742,5422.157176316789,4557.036080299615,5493.085100008795,2143.490980982413,4447.4725862588175,4000.174039340862,4289.677468910486,5848.9094056555095,2691.645271586922,5364.1894492146985,2996.8383826224917,4927.190019911735,5303.633910168902
S00371,5748.961244444783,4396.90003577188,3945.964808016656,4664.0096637927,3449.7140572892868,5090.713308428945,6401.758552106834,3454.158598711558,4373.286870582623,4930.736147495626,2226.96052783998,5650.4317258072215,5375.407817422723,4064.755539773128,5062.165251481372,1237.5853120512572,5219.324399779172,3935.3522051619693,3388.188218059017,4830.660127215651
S00372,5851.286266702088,4017.184220071623,4499.799968368082,4737.077834684386,4909.660752498528,6623.247083253283,4616.124948245617,4095.5986692206566,4038.148434060076,4452.979436864288,2069.7103741274514,5229.300729585674,4756.556462043878,3901.4348547179343,4421.148953782928,1970.9424698254147,5684.071720878328,4961.697500410077,4375.820811632626,5391.413241579762
S00373,4920.948447130174,3939.198489162748,3692.230820783178,5746.371320347743,3709.812517388557,5672.059559131261,6094.778661775603,3797.274003330677,3783.546109060622,4768.748671023023,2250.1311552778043,5397.7693498464805,4681.507704893782,3335.2007146450737,5322.952835886687,2376.326142203115,5226.260029217689,3127.971725562835,3018.027229475906,5442.779711918874
S00374,4959.541431081219,4618.178340145303,4591.667810126304,3464.508252884517,4572.981097887911,5503.736622196722,5480.947271190898,4624.518460313142,3932.36305386907,4127.114225376055,2377.0830473430315,5212.13071567914,5173.486707115345,4180.9697440783,5375.651568430823,3874.0801364888252,5639.573271653495,4083.0733266290526,5032.022476734508,5348.811475246277
S00375,3368.110889161984,4886.314475435284,4459.401374374615,4712.629563628153,5003.185838068754,5903.574739028073,5347.392399440671,4504.305714418865,3761.310912535064,3919.4283897098408,2780.5271925627358,4024.577564776905,5121.469119391474,4305.97193502909,5964.7047322518165,1480.51755849982,5905.840954745662,5075.0172537077,4754.34565210218,5066.112406142566
S00376,4583.561745475561,3833.53073314491,4841.675229426622,4908.808869545691,3765.0337361904835,5430.407436141717,5251.268742824959,5487.342059478346,4104.9089559915965,4521.568573067394,1653.4355896201832,5522.560047690846,4819.676552791563,3949.0303433165486,6252.409959670385,2887.333064426229,4384.740991774774,4824.478165222639,4184.148581667074,4833.52395605545
S00377,4679.56090153656,4510.242162203729,3861.879701691804,5332.665995799752,4611.286312732207,5281.845823722851,5517.784391250788,3649.1065749882114,3906.057097276144,4439.282382690869,1048.8828610758426,3786.0841363681925,3275.7713309392225,3971.565057381176,5819.152631490757,2463.9549531840767,4075.1440839832094,4175.890428577327,3854.6805273128457,4392.3295849993765
S00378,5693.231665415903,4962.027390535669,4066.556459507792,4456.525467165038,4920.838103711976,5733.124170248731,4932.017275517283,4148.009760970676,4048.645106353684,4406.767988566503,2697.0077877948256,5132.440666082871,4301.825210621127,5113.104874121644,4024.392783562579,2888.1963993216195,4817.020090978151,3693.2033238641598,3096.519518305896,4223.944107835608
S00379,3971.822915962218,4571.78701846175,4544.857979862494,5981.577725370389,3706.6706715177006,5448.790950183394,4775.427661010379,3754.770360523348,3879.93736571586,4624.054957088066,1536.9834654660717,4765.7609405870935,4424.173169299255,3992.659300738488,4829.533434221364,2395.1540678266047,4702.985492262962,3755.841904518308,2890.785190614091,5474.352593210618
S00380,5483.995832083619,6303.542932345845,4849.323561159296,5664.772207658836,4461.164770765113,5774.68019114782,5525.101077185172,5581.568915403029,3925.282072074934,5507.124464376343,3855.3339157063283,5492.713873174979,4145.8947898616125,4377.3929618090215,5893.472487181119,2785.191853950923,4196.671070125809,3023.650686757291,4089.318911943121,4694.197002789638
S00381,4704.3504435792265,4122.035264044494,5313.824514861183,5069.4364681266,4348.662326456327,4877.667644290758,6418.645173496913,4666.783799276769,4785.749324388513,5041.063790856002,1534.049251634272,3849.574580371509,4622.373611002326,4361.421024823642,5295.890984927458,2363.3500883440524,4704.6031612463175,3452.6295283008385,3653.291397629046,5646.16256606731
S00382,5498.421779172439,4934.977652863774,4578.806447895262,4112.758743242107,4019.2473717322446,5559.8481639723295,6473.834818323282,4034.943273305974,4483.262023105428,4375.293269861221,2389.0652983718146,5750.070043246228,3917.766848745413,4658.588111388338,6460.824982368848,2366.4645463683773,4327.698434551437,4306.020541206999,4597.525356858233,5680.79412716293
S00383,5588.686004881775,4377.892001645174,4617.947473439674,3246.3525893028377,5174.786467228145,5557.558577455416,4733.574426231022,4842.738574506852,5025.31413427824,4362.215225366602,3462.5624723514757,4006.941911951728,5192.27315503749,4386.216317157911,5030.656826960919,2348.166192106216,5039.678564390404,3685.121013982604,3463.5079705789744,5511.731462297998
S00384,5748.26454122752,3794.01574457991,5013.507548860463,4605.156653569732,4244.447890799908,4524.2977708458975,4598.171560302681,4571.831908671253,3672.0184817256927,4582.889473064906,1433.838481318477,4767.891165238882,4096.824974567908,4067.600959893295,5654.742369428257,2163.6201464520896,4703.585679644907,3509.8967738646634,3785.9486362766584,4715.0586996565735
S00385,6135.8449809801805,4419.933011121899,4043.117773247659,5143.3485828269495,4444.122535853772,6272.088405324245,4786.040928323269,3801.900466215891,4377.700426462882,4429.951994877278,2107.4317637313,5213.385645991589,4431.420113682681,4256.512443443192,4834.155980287621,2278.7638778674564,4748.247958609155,3824.36242978276,4879.020520370658,4891.183805421722
S00386,4412.239418034864,4141.493350557576,3888.6183021935294,5050.341604913102,3680.5318936963067,5818.445047438693,6697.860043869706,4554.559221640251,4235.266479988098,3859.084916745897,2322.9284662378636,5731.409456268283,3602.788118091925,4288.993801807303,5808.978662585998,2895.643188379117,4738.871554635153,3848.8137344565866,4342.730776171455,4570.949645291616
S00387,6529.4185579693285,5108.076502705617,4017.478150866839,5211.883927662213,4796.912637586858,5692.282251085815,5783.781108867798,3921.68708875516,4479.610738525358,4241.9362138023525,1526.3666704391073,4335.931345926276,4367.320220581379,3764.057355272151,5443.75317091052,2335.3586540095484,5092.486110129864,3132.1423400250164,3968.084384302594,4820.030041897867
S00388,4213.683107732332,5227.947076159376,4623.629085749943,4610.949038450622,4783.051421971948,5878.93815572268,5391.852503594532,3702.042326200636,3999.18850275521,5502.26491045511,1606.3357278350122,3646.6595223166582,3624.452848956139,3485.943042508803,5658.749828320359,2383.2395222624746,5509.070171578835,3547.299677693858,4131.480123540544,5428.2708201511405
S00389,4949.401344572194,4314.836635011575,3953.3101654086095,4176.039420442811,3918.0475849163668,5499.765492686318,5377.013431612437,4661.800453690642,4431.5649041364,4303.211699952547,1869.116762447959,3851.3240970644,4032.1050764119564,4294.086472526269,5865.9632882835285,2214.3362118006,4891.31196131215,4559.185934955174,5052.740327820559,5355.133671058198
S00390,5214.419927465736,5086.012603436518,3447.08631381893,6139.927121699721,4944.589724478512,4923.614568604473,3965.236954842365,4779.033334423187,3846.4825537943966,4586.155165825856,1919.0259630262417,4250.152583457207,3612.3731202937456,4990.476350466614,4684.794949186036,2305.1902003861896,4714.147757502599,3928.117761067925,3592.550259012148,5462.635952352138
S00391,5356.129703979817,5074.293540109271,3954.15285231881,4326.680422161031,4037.5158448750026,4392.31062822843,3492.1232117697,3744.7700734202062,3191.4941887402388,3850.231921542093,1774.7765338203517,4074.18347534297,4404.756316371785,3232.685835320023,4392.544950541118,3201.427122790665,4685.64390367584,4221.223648808369,4244.224677914148,4654.749033461823
S00392,4216.223647982057,5179.943541414798,4856.9461928512565,4718.950297895434,3890.6934234416713,5744.811859394808,6213.321462568199,3853.453513933877,3967.272095464401,4583.363642854082,1562.9333554719426,4362.579118080457,4892.695470359219,4348.4049044731,5802.369485955658,1063.3200132318862,4705.79288783721,3174.484249043948,3658.1729750024774,4912.262177970199
S00393,4464.68681622876,4055.232644094435,4412.817403962517,3758.799697219822,5355.215620379136,6323.306070623502,5334.106243532662,3945.907997931956,4341.582126333097,4112.833452324506,1869.0349140164703,4798.247875999088,3449.260322636376,3745.333117133677,5219.73418094224,2480.879454951176,5676.287199142106,2718.90307284164,4289.234510927994,4573.334836922498
S00394,4559.395713104096,4862.362330349667,3881.7843299352153,4936.656400688138,4185.442942529011,5511.808782257671,5863.362369943598,4329.296205318343,3648.142244982909,3455.4930391892844,2372.28087853256,4380.944086004172,5093.342206013663,3238.0579968774946,4395.47167415518,2779.692297868195,4958.740545172736,4237.2965592028395,4764.6240846205,4245.747372183452
S00395,6216.895664164616,4949.29531342708,3958.3545947027033,4378.417528953532,5597.829839317507,4893.353857300221,5028.967948770726,5352.102760628726,4035.320753731284,4908.093474954986,2665.3503098581177,6250.798666422252,5284.311392986381,4099.61886767165,5370.063418137139,3692.4850969607114,4668.963338861356,2772.208711206884,5359.127529559371,4508.993817481162
S00396,5465.13090256936,4177.209668470917,5427.9509502751525,5058.49763610474,4484.398992773567,6028.7821730957485,5571.692086398298,3828.8231878029655,3683.8043627037296,4410.038538768768,3177.758727604053,4570.443322775355,3575.3838941966796,3748.755033198984,5235.592364360157,2565.5597437045903,5997.942810795992,3881.0207034298346,4113.8713591075875,5881.407712879934
S00397,3407.4322845614847,4804.793794053247,4092.212191681333,5955.754677237018,3703.734309844427,5430.7134906235815,6130.352794835689,3393.9176685538428,3712.994910070509,4421.051575423048,2408.6856246313114,4718.953520037087,4688.079316689551,4313.074842939054,4432.796165304888,2440.9911839893066,5507.905816459018,3921.1339894958614,5011.794884317207,4773.630038051161
S00398,4365.40554749053,4189.121610311832,4100.583251367555,3991.7165684070105,4538.586677873184,5893.501587938647,4939.835518690526,3257.0033382177858,4118.389260753661,4034.891797858742,2685.3573806707595,4778.487078862928,5351.353606550299,3931.948196429401,3678.268057551481,2523.7480324782323,5878.849259784706,3731.577324588179,4661.730296543001,5203.0470297483125
S00399,4458.781017251411,4001.436092919434,4039.328934229314,5674.9872983511,3605.9718890440517,5617.09438444539,5017.551301692035,2899.986302926234,3302.1445370848173,4216.381699454914,3239.9283495846544,5442.757535232646,5425.817650132946,3627.7531326914896,7050.49579317043,2990.8982498705923,6168.964495280992,5167.849708296677,3510.214094195226,4370.676939976533
S00400,4797.496526242517,3634.209387307671,3552.5867692487595,4265.837389393431,4621.2065116103495,4745.758032984471,4809.829300525196,5197.7525716023365,3966.807463649976,4103.019538496069,2561.2994194307057,4305.725488740294,4568.298534206962,4366.415321011024,5071.555875938626,3061.041625134661,5116.428682672087,4286.418172940738,3893.986096098924,5123.981106811773
S00401,4399.078925594795,4258.0760354396825,4326.365516376728,4532.682865194708,4358.402817975968,4734.4775665436255,5514.671413284011,4290.633086180032,4739.992586179294,3851.639718572457,1501.05489106478,5689.292861085663,4368.529852946207,3974.116924035996,5941.541527868251,1866.88241943924,4779.328583972751,3953.798412771596,3427.3232944453894,4803.313691331016
S00402,5008.0821544779765,4336.5502831330405,3338.442336780633,4355.590537508469,4345.8927870702255,5727.591937998925,6646.163631818725,4475.295263353299,5064.507833405518,4330.581764304271,2827.348684860225,5215.901858357847,3444.7416474361144,3814.0589513188793,5388.415821123926,1174.643985889733,5814.706303375998,4220.43566416403,4940.846139043254,5621.6973931967805
S00403,5372.073890727381,4847.780813567874,4925.06711612667,6228.066854429353,4282.696873477635,5347.934376585236,5626.903132363317,3835.934867951788,4642.762671889618,5076.492119041584,3873.6537195521664,4919.957328628881,4326.079104583609,4370.664416338848,5715.37992502591,2621.649746000073,4582.839923828915,4454.892014991846,4079.823738592511,4744.341513275933
S00404,5359.880970041359,5284.311975141498,3890.4965383092494,5438.243459198681,4229.966760317162,6096.386893753042,5150.811741254074,3097.077397171285,3631.127777451234,4230.698313406877,2776.327376512988,5064.970300829449,4392.276977438263,3699.7116711797066,5613.030615438498,2733.718743630787,5878.889032699045,4142.641026299041,4244.783814841821,4978.534145888645
S00405,4561.781238988036,4681.209284858401,3887.567428804623,4585.332683181418,3772.4152735307616,5658.816359949436,5492.135791043716,4757.17710620426,4295.105358750864,4292.517236195104,1783.40424439739,5244.699771400912,4344.49839680462,3735.827568176504,3927.525781685066,977.3011921515123,5183.420013393784,3976.371026729185,3544.235901934703,4791.309791067816
S00406,4931.507536215798,4198.06729864406,3947.859803284619,5463.710220008955,4887.918167313245,5824.962328126091,6273.485781949534,5260.218882822645,4173.638493081116,3982.86255021342,3619.7682017120424,4584.608292870907,4224.388737688214,3589.5029231938565,5590.851192128542,2438.8796301988723,5863.118789507874,4896.28544725593,4591.1866269980865,4864.369662077871
S00407,4148.541068833192,4702.136733766133,4117.541506377351,5449.800348581502,5054.310496567132,5787.67439987409,5146.555080329366,3376.1767221404066,3398.9242603680727,4343.23506535786,4009.847485692961,6009.578411319498,4527.691057869606,3665.895507229211,4940.714476845341,2302.029540756621,4896.072233400569,3934.384008244222,6087.715233614245,5326.698550472286
S00408,4839.101769258708,5968.900746931879,3617.506113945308,4973.473302926888,3992.267941461389,6183.493968407628,4682.925504492764,3433.070708494238,3737.617604701526,5002.281012566443,3958.33600898407,5123.9448830822475,4417.4732446070475,3940.298457145646,5354.336728526245,2808.9952934319167,5037.516818900062,4008.8770594861976,3930.7046283614904,5027.816298528446
S00409,4780.749879483223,4898.705402457,4149.245486115366,5013.635442027056,5042.883407974863,5983.407323055009,4953.552108004851,5203.801703114959,3957.755705798443,4833.4234290502,3870.264458847342,5923.693632942982,4448.768303447286,3745.8699448338734,4958.520688495095,2587.529565992275,3983.651636635687,4931.903619168291,5267.998342276796,5175.16937622786
S00410,4852.579170460871,4724.827488165113,4129.846501324376,5034.998851679938,5552.686351619639,5053.066053496994,5666.881720672791,3233.1733398870347,4050.073415246424,4421.624065204197,1977.5910717789711,5553.251990750928,4353.185994555808,4006.629057615017,3904.968972402537,1919.3054175400619,3997.823872806872,4648.995749347658,3908.401734540537,5056.842409936071
S00411,4373.658762068429,4105.084698543842,3898.1796348126,5204.099494578179,3824.7602839903566,5716.133416174849,5530.753818657989,4961.520245178903,3520.2105888703927,3761.783745049952,2017.8683204519934,5431.16445385575,4155.628718353954,3940.917632109886,6146.680537934289,2870.5530014971996,5341.943167833716,1976.1233023491532,3622.319070494826,4883.004899024939
S00412,5222.564864246014,4163.147233777255,4035.272525008108,5156.060614604834,4282.657772004519,5556.084884141427,4615.2786416842455,4386.823246996878,4591.671043918304,5051.033870970433,3161.101434152051,4112.622530700131,4430.211115659183,4126.722083176801,5562.532219682781,2522.3107157140016,3714.265367027826,3902.526402430855,4602.364723570393,4568.282877821553
S00413,3456.485942444791,4600.3595771188,5203.1192825912985,5461.525385350018,4696.767023113788,5281.41838632655,5562.831731469808,5004.395465973838,4294.553818542579,5511.986156187134,2559.7383117575355,4681.209230671822,4162.996869970485,4175.0456188526605,5181.22440595724,3236.6090017996594,4677.912353739455,3651.072267144441,2943.6593846356354,4641.768675846175
S00414,4005.1814180551296,4882.16205319234,3622.264655306337,5267.479866725642,2886.441371130126,5087.765973283015,6009.114940519146,4739.114619958149,2922.792113815792,4688.47904015846,934.9254471855182,5811.149493287279,3727.810305081587,3687.2220923185087,5486.404740974805,1638.5448001114064,4199.727856951597,2440.138993554361,3359.9602090470685,5080.962342857418
S00415,4698.987409753401,4915.825301502341,4207.527188995138,5099.990070623296,4692.27746804032,5574.740903986034,5547.865519705315,3797.8689426094497,3711.6370948807553,4282.163228917419,2093.713929143347,4952.8840212957975,4622.818894595124,3660.666794425751,5004.3543189720895,3296.8461638029967,5568.454912824297,2839.2446206286,4723.128932359882,4957.778669271967
S00416,5547.560801481388,5122.190548723973,4936.790785919364,4836.693085229178,3955.8489966582065,5122.812606951394,5665.963071005839,3925.406129941412,3598.0976285785914,4758.834309873722,1955.0119130379762,6447.526228090054,4352.679576728969,3789.6387240637728,5161.877866316811,2379.302180478375,6134.558674233906,3011.6792811028654,4682.541658747179,4711.055952367236
S00417,4918.154029898152,5104.884822087847,4305.928772144512,5116.874521375035,4216.479507263631,5596.679745598901,5772.325846914431,4186.049333538406,3669.692572966011,4509.394068895091,2593.415840942343,5167.489079033766,3862.1236027114,4152.95906500906,4957.144038011349,1313.7136217759196,5023.803141008115,4583.534997693006,4676.6664678888355,4141.302629868617
S00418,4066.1645445138297,5933.952097794223,2648.810849076752,4395.466511138127,4256.157435885668,6098.125796805773,5253.913541538876,3442.3952057019237,5009.29256583727,5407.368741807398,2578.3980088312,3917.6101125101723,3811.4274278662833,4363.334315489425,5973.586718540619,1900.1045418766255,5096.215372836261,2890.3633386517163,4650.194112268139,5006.8013639052
S00419,4140.845617262008,5315.694607720661,4022.8377747189024,4771.876866513183,4533.03647349834,5182.873811999801,5832.667342726464,3610.575430983232,4241.336265471377,5526.90976160316,3011.24339296149,6007.222923241455,4076.6479848056597,3700.918782444939,5964.433152744785,2882.0190283506363,5117.81314380222,4180.147946893151,4249.287295878418,4703.236314407193
S00420,4596.424889601756,5588.708704800909,3661.656980375511,4748.176834105987,4756.2875636237095,5532.641590533056,5610.070957722741,4336.646995214179,3821.874081942328,3237.8311236943173,2200.557036626111,5156.016609052214,4050.3257799186586,4600.846152457968,5683.64930856515,1542.787505940012,5214.472955750597,3509.1768609234487,3874.543043186549,4860.796865626083
S00421,4754.067840832243,5052.962122497885,4718.289223917197,5561.245134125198,4529.891985693421,5509.169344085532,4399.236672953411,2537.767364142445,4041.0194842517512,4124.660407654251,621.516640839433,4714.087494459583,4960.513605367108,3591.920641559348,3474.1907114733417,500.0,5736.768518746584,2386.426561324234,3132.3896009907585,5104.551533954555
S00422,6004.150816695335,4423.7603949332615,4300.768047649519,6231.999248959123,4411.754663201615,5127.425179873494,6360.638053509157,4080.680170527888,4250.676597574588,4475.497903193818,1837.2344656956384,4426.12652183594,3749.0734526715974,4006.690475543193,6106.263464127935,1230.0781674996128,5130.084390641632,4036.338556447259,3803.8223154046223,4732.078185406383
S00423,4568.549462712527,4823.883572779439,4489.043333478765,4714.671291305855,5223.9611696335505,5127.208975185071,6030.835146124095,4049.635727585632,4603.382628200283,4718.920026136751,1642.5565529435485,4531.723856189489,4182.600334643226,4543.535024738166,5393.030273157507,1276.8357834904414,4761.876830803713,2309.5998941922326,3857.074266582717,5106.614793931243
S00424,4589.412932247269,4225.844598401227,4619.53058975449,5674.524733513965,5233.582033232094,5871.682370151448,5966.016993979635,4527.729739262893,3259.920187273148,4609.643559851776,2552.879304000303,5745.5708562006685,4234.969446059509,4257.47977724315,5628.535190064044,2510.1872674417928,5235.965496555423,5173.875746904207,5699.823525260132,4878.822332213623
S00425,5404.897522580984,4181.008619207252,3775.0014467190126,5269.749897863714,5124.370669322717,4858.823427916704,5079.476732587967,4437.874533382757,3459.8394113365503,4590.579350563417,3800.034086296807,4717.303721808814,3347.3305188044465,3489.123591110443,4944.875700179946,3341.56081147325,4765.8166541834,4823.529038508241,3989.716715928955,5082.542488350068
S00426,4723.932052746682,5150.6582988454165,4017.179301312909,3980.442540761144,4723.4545213353795,6932.552678099022,5143.003042373228,4300.718553869806,3960.240860912693,5695.846622142794,2674.567903463115,5307.437971471987,5527.642009876344,3942.923077598823,5518.963382528519,2345.9158507620473,4270.336778983673,4012.157172869725,3131.610538592938,5079.062552566392
S00427,4110.204764349451,5456.333502063837,3823.456430354389,3909.931262877103,3957.2781495395398,5626.51096340025,4841.434950360909,5520.6615067580615,4115.94124481229,4229.184696081605,3104.309236795292,5001.459309399095,3902.7373764300955,4274.729335108526,5472.205386711513,1687.5908196137418,3908.313600969724,3610.087002147751,4258.362182632796,4733.436316159126
S00428,5687.8991786945135,4830.461703158666,5403.079435378292,3419.843288951052,4177.419616533643,5925.582363242356,5010.06811424904,3487.268379817104,4146.035621577912,4706.321813471781,3004.460212759711,4352.553964483124,4934.563014415205,4359.4256862242,5751.114443595046,2781.6544277284506,4027.946729684214,4527.013190458673,3923.563248233349,4593.728286798688
S00429,5151.992143203648,4319.55757491907,3320.52166436091,5221.991454874753,4561.03978368575,6164.322091390905,5128.358050437994,4146.86230910545,4369.672261524226,3951.7692335874094,3315.9570080792164,5458.213062117754,5213.824648779422,4130.742915840786,4610.236911066748,2230.7801668513566,5372.517803211488,4970.956488005534,4638.7083622337295,5383.708046326141
S00430,5350.64164603376,5564.491599794159,4257.712877344462,5541.577214776399,4081.888699595263,5385.73771325967,5467.100870322115,4196.036909801273,4026.11696498622,4310.828928698571,2963.402093507297,3723.7180323745106,4022.420172261376,3625.90175549128,5396.1688381321,1340.9677733288358,3463.2425056164666,3288.6388125878275,3876.8006796425325,4874.193748370987
S00431,4124.678625713767,5382.981538006761,4652.037868445522,5179.214320279836,4943.301331464145,5185.36768100764,5683.891596988247,3544.1632414178257,4335.273323569276,3826.53179064298,2256.8470404186705,5006.577855407855,4149.134628899297,3919.121070636693,4898.590024603124,2086.3858103449556,4962.475598603646,4358.406903268658,5048.133473235953,5120.198699135526
S00432,4295.498500854401,4419.737731243521,4100.196341805446,4464.992899478239,4041.741511627294,5763.287855695497,4499.996919390899,4041.41492761336,3425.08354708432,4739.06991486429,2170.1078408338103,5230.110369495508,4541.182045988974,3065.9655673224597,4729.803597349519,2407.5615898320093,4818.353607402421,4578.351184656865,5541.34199237051,5509.748923701375
S00433,5029.134214250751,4214.807600055257,4680.73806890957,4021.4554248689383,3672.338116639921,5519.907358886976,5576.35911960759,4305.155409958097,3636.948559913362,4194.671559936249,2205.9583046284806,4683.899802546437,3675.165682336714,4263.867155179073,5445.023103103169,3036.6300444372455,3403.0927788385848,3517.2986046677597,3794.770067855777,4927.056892366495
S00434,4055.197053779834,4720.853709440901,4214.502565904856,4979.931754046188,4563.447794632512,5528.983752200295,5323.169718253102,3039.2103536334807,3687.751399775088,4546.867561207218,500.0,4316.534888201926,3565.677251068242,4401.280925292915,5465.846141812099,1325.8291034312697,5580.373271417227,3793.8798196590133,4212.428568952269,4549.924887328307
S00435,4702.677660593111,3606.4915539603294,4427.007121901906,3899.8512998938295,5008.098607197995,5093.166816106443,4550.13575284103,5027.951473138332,4345.591885528811,3863.871733583393,2751.1849699622494,4818.848247614242,4303.862209679662,4515.81492629954,4773.671101981044,2444.079383767536,3743.765745086601,3253.7938201531906,4065.44481263666,5053.1123315103005
S00436,4983.9474747641,4593.067793513008,3955.4752912212152,3699.591591045984,4249.038103267314,5305.70723187257,5676.888808060568,3000.2831102338714,4241.014301047877,4532.517923497023,3813.1423528098503,4346.564937872106,4616.876881343343,3428.9566810593205,5367.761518204447,3121.9274826966134,4511.166917653392,4910.054712804415,3932.1174841496604,4260.7016337070045
S00437,4725.211521301174,5231.77718261445,4438.773597139144,5155.407110109564,4418.940645851273,5158.341354612182,4785.853759099536,3331.942940354144,3893.0971310215177,5083.188488033887,1839.0457306055673,4866.549982029712,4051.486355588144,3922.971952846261,5114.420993127388,3780.360638430122,5411.049580085809,3347.2854164361715,4348.5512977935905,4834.9785475379695
S00438,3454.990651688235,4588.7033261659135,3658.0498882405145,4530.98142456356,4802.456958152175,6067.288439537002,5115.760982357965,4203.019521945966,3297.685310961223,4614.599354520308,2351.6680104588513,4888.117276458241,5601.38729549207,3531.846321288573,6275.013019612868,3241.055675388094,4459.301719220489,5361.532639187542,3777.5926716470567,5018.145872796215
S00439,5845.542117636959,3667.8103642527926,4464.250816358359,4986.761314037685,4858.343580451847,5655.253334801053,5129.98444751536,4643.585416996127,3865.574785028394,4313.490186574487,3657.36661118138,5334.047029942955,4880.314232647403,4409.6597047674495,4619.156593103411,2434.439775502594,5293.826436922623,4884.643022049704,5567.8157217434955,5671.740470065334
S00440,3432.9581640227607,4518.908102821283,3815.2272743530616,5856.031529581151,4108.602720525427,5319.939566015611,4377.735156878799,3962.085274696908,5645.156664611854,3996.7868750041857,3975.266126228316,4140.210009183896,3705.25488714319,3490.23817019089,5217.854534129259,1800.6503888416419,4867.960518827585,4476.443599883191,3730.643421588075,5033.569873828718
S00441,5197.57044591731,4255.910239317107,3087.270320692964,4303.858671047419,4177.151125581317,5330.635912148718,6115.007358555894,3675.511220054048,3151.098006463512,4463.237877813996,1558.3572776954627,4247.177133202477,3080.9797775767593,2982.00290836846,4688.244820821255,1245.8278662884252,4050.0381273559874,3428.0562365273317,3592.044711798883,5227.350506979921
S00442,5963.357738573396,4634.278274775463,4666.021372347783,4456.89147738855,4451.055973557263,5866.45341354151,6234.801585168585,3785.5779006621374,4129.440345736684,4706.351801443597,3238.9654524633224,5356.056694007229,5023.67270341055,4704.673650712941,5298.462546492643,2559.6987390070467,5525.356492426747,5048.240838372189,4939.587554545667,4341.868875979894
S00443,4815.247779143114,5533.403892696874,4431.586931046924,4180.45824122049,3511.9403029062896,5271.010121365901,4630.522277080328,4224.13006061788,4004.9891394731785,4084.2275458108634,500.0,3510.125679626317,3709.645235621306,3927.8083922188302,5004.4682824202,990.7681403732672,4298.944630371637,2201.0659272853054,2926.3036901345413,4959.681207932516
S00444,5010.998571041417,5211.459040628302,4393.012363323467,5066.853379486454,3849.9948515718997,5134.026157324118,6087.014713803073,3986.368018785457,4021.1268630748136,3943.96517044396,3858.1438549779177,4992.156551196826,4614.587550286369,4921.136008221674,5798.381662397847,3301.1849825722147,4447.629912076329,5007.751613106381,3535.013847509649,5680.019915415645
S00445,5353.077093080438,3857.868224587702,3650.862976721357,4900.677414269109,5338.946239171263,5672.16817417613,6174.00953374589,3564.554686922767,5190.499480675001,5242.332231678475,2966.559163952063,5568.818480894448,3952.2034247036645,3932.442100303056,5084.59812285246,3106.2329756996073,5014.653645685701,4161.010559447132,5202.929082484124,4689.605132195068
S00446,3944.843368895727,3915.663436321523,3725.320979924613,4821.273597354236,3833.9704199957946,5019.656810657105,5075.897455196555,4460.857420729682,3319.8651804146634,3585.148372802304,2702.8192155592924,4907.265059402173,4146.5186254383225,5032.070897326509,4793.455681569143,2418.115324334611,6073.836762328348,3941.059344763721,2788.1381259871273,4872.461994910059
S00447,2843.3724992281345,6106.915772341507,4918.616011187713,5007.450934860447,4338.177187814863,5048.288216822321,5105.744932277331,3927.081749185588,4893.943769801801,5176.752285562507,2110.7000655811607,3592.240283314287,4097.464791762863,3870.97594290884,4375.717240521731,2390.913035555272,5358.965227944798,4688.005484543827,5451.584258001076,4596.034299524617
S00448,5084.031355377843,4618.373669949261,4479.878537336446,5039.640081187352,4427.938221313437,5299.668622320288,5356.262330778767,3737.8271085166807,4398.656366186617,4683.598372050112,2553.134583458337,4775.572284110605,4315.89813129486,3838.914515675565,4793.927515260935,2209.4851680780707,4661.60248997182,3604.7744202036956,3428.146385106966,3747.075665384644
S00449,5397.903243703145,4043.173338691985,4287.913203023076,4044.4860732795696,5494.882820473898,5730.697582512837,5893.377729200724,4706.456024541671,4206.376541268694,4635.0355620375385,3606.7039359663427,5109.089174379044,4787.533555082953,4239.669080447813,4552.594081362649,2665.903541789319,5044.9700440936,5591.4442065831,4716.830002100566,5348.460455756254
S00450,4837.747626237087,5507.3429537517495,3579.30592813108,4623.817967271909,3611.141327162735,5166.50967300976,5519.256621941246,2901.9515960734843,3826.6968614809302,5123.503792842025,1357.5188225472696,6097.923125842972,3854.205700290247,4952.359731760384,5399.796542370973,1683.993512910873,6329.820358285164,3737.6590270060515,4072.709926215569,4877.871431958782
